4647391,深圳市国电科技通信,高级大数据开发工程师,北京·昌平区,1.5-2.5万,2024-06-16 04:00:51,国企,500-1000人,计算机软件,https://jobs.51job.com/beijing-cpq/156245613.html?s=sou_sou_soulb&amp;t=16_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 补充医疗保险 餐饮补贴 年终奖金 定期体检 节日福利,北京·昌平区|3-4年|硕士,"工作内容：
1、负责产品软件设计工作；
2、负责产品软件开发（编码、测试）工作；
3、负责产品相关技术支持工作；
4、负责产品相关知识产权申请维护工作；
5、参与新技术/新产品科研工作。
任职资格：
1、熟练使用C/C++进行嵌入式应用软件开发调试；
2、具有丰富的Linux、uCOS等操作系统下软件开发经验；
3、熟练掌握ARM或其他MCU开发技能，熟悉各种通讯接口和协议，有实际的接口驱动编程经验；
4、常见嵌入式数据库的设计、维护、管理；
5、具备电力终端或物联网产品开发经验优先；
6、具有三年及以上嵌入式软件研发经验，熟悉软件研发及测试流程，具备独立开展系统软件设计及研发的能力。
7、计算机、电子、通信、自动化等相关专业。",15000,25000,20000,北京,硕士,北京,3-4年
7379155,江苏斑驹科技,证券大数据分析,南京·栖霞区,1-2万·15薪,2024-06-16 04:00:17,民营,50-150人,计算机软件,https://jobs.51job.com/nanjing-qxq/142219007.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 员工旅游 餐饮补贴 专业培训 绩效奖金 年终奖金 定期体检 股票期权,南京·栖霞区|无需经验|硕士,"工作职责：
运用最新数学工具统计分析各类证券交易数据，结合本公司证券分析理论来建立数学模型，描述证券数据的运行规律，并不断优化、改进模型；
任职要求：
1、数学、统计学、人工智能、信息学或其他涉及海量数据处理的理工科专业背景，硕士及以上学历；接受临近毕业（半年内）学生实习。
2、有出色逻辑分析能力，热爱数学，对数字敏感，对统计建模、时间序列分析等有系统的学习履历；
3、有计算机编程特长或相关岗位工作经验者优先；本科阶段有金融、财会、经济学背景者优先；熟悉MATLAB数据处理者优先；
4、个性沉稳细致，善于总结经验，独立好强，勇于挑战，有强烈的责任心。
薪酬福利：
1、五险一金、节假日福利、带薪年假、年终奖金等；
2、完善的私募基金激励方案及年薪升级计划。",10000,20000,15000,南京,硕士,江苏,无需经验
1519484,天合光能,大数据开发工程师,常州·新北区,1.7-1.9万,2024-06-16 04:00:33,已上市,10000人以上,新能源,https://jobs.51job.com/changzhou-xbq/156262252.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,,常州·新北区|3年及以上|本科,"岗位职责： 
1、理解业务及数据，从信息调研过程中提取数据模型，形成数据资产
2、负责数据仓库相关主题域建设工作，包括ETL开发、数据集市建设等，构建稳定可靠的数据仓库和灵活易用的数据模型
3、优化重构相关业务主题域模型，持续提升数据交付质量
4、负责数据开发相关系统管理工作， 包括调度任务监控管理、调优、数据治理等
5、完成公司安排的其它相关的工作任务
岗位要求: 
1、3年以上数据开发相关工作经验，本科以上学历，计算机相关专业
2、熟悉数据仓库建模理论，有一定的数据建模落地经验，熟悉3NF和维度建模
3、精通SQL，熟练掌握一门开发语言(Java/Python等), 具备良好的开发习惯及逻辑思维；熟悉常用数据库(如: MySQL/Oracle)，具备丰富数据开发及优化经验
4、熟悉Hadoop、Spark、Flink等任一相关技术栈，能够独立解决开发过程常见问题
5、良好的数据敏感度和业务理解力，能够顺畅地将业务数据需求转化成开发任务
6、具备制造行业数仓相关主题(包括但不限于财经、供应链、生产制造、质量等)建设项目经验者优先",17000,19000,18000,常州,本科,江苏,3年
4813655,深圳市杉川机器人,大数据开发工程师,深圳·南山区,1.8-3.5万·14薪,2024-06-16 04:00:33,民营,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen-nsq/156249405.html?s=sou_sou_soulb&amp;t=16_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 员工旅游 交通补贴 餐饮补贴,深圳·南山区|5年及以上|本科,"工作职责
1.AIOT云平台开发和运营数据分析；
2.负责大数据平台建设与业务需求分析和开发；
3.推进数据治埋工作，构建合理的数据标准，提升数据质量。

任职要求
1.精通Java、熟悉springboot+istio+nacos，.熟悉Hadoop/HBase/Spark/Flink/Hive/MapReduce，熟悉数据挖掘策略与算法；
2.熟悉常用的中间件服务Kafka/Pulsar/RocketMQ/Elasticsearch/MongoDB；
3.大数据计算平台，海量数据图计算、关系挖掘、推荐预测实践经验者优先；
4.熟悉分布式系统设计范型，有大规模系統设计和工程实现的经验；
5.有扎实的计算机数据结构和算法基础，熟悉两门以上语言加分项，例如Java+Golang或Java+ErLang或Java+Python。",18000,35000,26500,深圳,本科,广东,5年
2070256,成都银河教育中心,大数据讲师（工程师）,成都,8千-1.2万,2024-06-16 04:00:17,民营,150-500人,教育/培训/院校,https://jobs.51job.com/chengdu/144172207.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,餐饮补贴 专业培训 绩效奖金,成都|2年|硕士,"1、熟悉了解大数据行业相关工作，能学习胜任相关核心专业课项目化教学；
2、能完成大数据专业教研相关工作，包括:组织、编写大数据专业教案、课程大纲、配套实验等内容；
3、能培训后完成大数据相关的课程开发；
4、能了解大数据相关主流技术的发展趋势研究，及时做好课程的迭代更新；
三、岗位需求：
1、研究生及本科以上学历，有较好的语言表达能力和学习能力；
2、2年及以上IT行业技术相关岗位工作经验，如软件工程师、运维工程师、大数据工程师等，有相关职业资格证书者优先；
3、熟悉至少一门编程语言:Python、Java、c等；
4、熟悉Linux操作系统；
5、有大数据行业工作经验者或教育培训相关工作经验者优先；

薪资福利：
1、优厚的待遇：双休+节假日同步，学校同步寒暑假+五险+国内旅游+绩效奖金，
2、完善的假期组合：带薪年假、带薪病假及法定假期；
3、优厚的福利体系：养老保险、医疗保险、生育保险、工伤保险、失业保险；
5、丰富多彩的员工活动：员工聚餐、节日晚会、旅游活动等；",8000,12000,10000,成都,硕士,四川,2年
8111432,郑州酚蓝智能科技,大数据开发助理（五险一金+双休）,郑州·管城回族区,6-8千,2024-06-16 15:27:12,民营,150-500人,计算机硬件,https://jobs.51job.com/guanchenghuizuqu/150625014.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 补充医疗保险 餐饮补贴 交通补贴 专业培训 绩效奖金 年终奖金 弹性工作 定期体检,郑州·管城回族区|无需经验|大专,"1、辅助高级工程师做大数据平台组件、数据中台、大数据应用等领域的开发工作。
2、参与大数据技术验证、方案选型、架构设计。
3、对公司各产品系统平台、数据库做安全的评估、支撑及防护加固；
4、制定完善的信息安全规范及数据安全管理体系，并且能够推动落地实施。
职位要求：
1、本科学历，20-25岁之间，计算机、信息技术、电子等相关专业优先；
2、热爱互联网，对大数据分析与开发有浓厚的兴趣，热衷追求技术极致与创新；
3、强烈的上进心和求知欲，较强的学习能力，具备良好的团队合作精神。
职位福利：五险一金、年底双薪、绩效奖金、年终分红、房补、包住、全勤奖
薪酬待遇：
1、周末双休，早九晚六；
2、购买五险一金：提供住宿；
3、每年一度的年度体检等员工关怀项目；
职位福利：五险一金、年底双薪、绩效奖金",6000,8000,7000,郑州,大专,河南,无需经验
6063926,汕头市佳创信息科技,大数据开发工程师,广州·黄埔区,1.5-2.5万,2024-06-13 11:39:06,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou-hpq/156189665.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 员工旅游 弹性工作 定期体检,广州·黄埔区|5年及以上|本科,"岗位职责：
1.本科(含)及以上，具有5年以上Java服务端开发经验，掌握JVM原理（可放宽）。
2.具有3年(含)以上金融行业反洗钱、核心或企业客户信息系统相关的开发工作经验。
3.具备反洗钱系统或大数据相关工作经验者优先。
4.具体反洗钱系统相关证书者优先。
岗位要求：
1.熟练掌握Hadoop、Hbase、Spark等大数据相关技术，有数据质量管理、银行监管类数据系统开发、大数据项目或数据平台建设经验者优先:
2.熟悉oracle、MySq1等关系型数据库的模型设计与开发:
3.具备良好的沟通能力、团队协作能力和较强的分析问题及解决问题能力。",15000,25000,20000,广州,本科,广东,5年
490237,浙江网新恒天软件,大数据开发,杭州·萧山区,1.4-1.8万·13薪,2024-06-16 04:00:51,合资,1000-5000人,计算机软件,https://jobs.51job.com/hangzhou-xsq/156240286.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,,杭州·萧山区|5年及以上|本科,"工作职责：
实施管理会计系统ETL开发，涵盖FTP计量开发、多维度盈利分析表开发、考核分析类报表开发、ORACLE存储过程性能调优、dataworks开发、Quickbi报表开发等内容。
任职要求:
1.需具备5年以上银行决策支持类系统项目经验，绩效考核类项目优先；
2.需具备ORACLE数据库ETL开发经验，有大数据量存储过程处理经验者优先；
3.有dataworks开发经验者优先；
4.有Quickbi开发经验者优先。",14000,18000,16000,杭州,本科,浙江,5年
8347114,北京同有飞骥科技,高级大数据开发工程师,长沙·岳麓区,2-4万·14薪,2024-06-14 09:46:28,民营,150-500人,计算机硬件,https://jobs.51job.com/changsha-ylq/154298091.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 补充医疗保险 餐饮补贴 专业培训,长沙·岳麓区|5年及以上|本科,"岗位责任：
1. 带领团队开发新一代企业级高性能分布式存储中间件。
2. 针对开源的或者国内主流的企业级Hadoop、Spark产品以及Kafka流式消息中间件做深度分析和调研，领导团队完成此类应用的存储功能设计和优化，打造国内领先的分布式存储。
职位要求：
1. 有5年以上的Hadoop或者Kafka开发经验。
2. 具有实战经历的Linux平台Java或者Scala语言的开发经历。
3. 了解常见的分布式存储架构者加分，包括GlusterFS、Ceph或者其它闭源产品中的一种。
4. 有带领技术团队或者相关的项目管理经验者优先。",20000,40000,30000,长沙,本科,湖南,5年
2196171,广东阿尔创通信技术,大数据运维,广州,1-1.5万,2024-06-14 11:21:14,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/154327077.html?s=sou_sou_soulb&amp;t=0_0&amp;req=82ce1d1076ecff892bfa79cb06cad453,五险一金 定期体检,广州|2年及以上|本科,"工作职责
1、负责公司数据基础平台的生产环境运维;
2、负责上述平台的移动云环境的运维;
3、负责平台的漏洞修复和安全策略策划与执行
4、业务及操作系统的维护
5、保障业务系统的稳定运行，受理系统运行过程中出现的技术问题及业务问题，及时找到解决方法；
6、可配合支撑相关业务平台运营，总结有价值的业务运维经验；
7、可根据需要配合完成系统的加固，及系统漏洞修复等；
8、业务系统上线及业务系统升级部署
9、根据业务要求完成重要数据的备份工作，记录相关备份信息；
10、应用停止、更新包上传部署、应用重启等；
11、完成相关业务系统更新的文档记录。

工作要求
1、2年及以上工作经验；
2、精通私有云(CDH、Hadoop)的运维工作，了解常见的漏洞分析及处理方案；
3、熟悉Hadoop生态组件的运行基本原理和日志分析，擅长异常定位和性能调优；
4、熟悉Linux系统，熟悉Linux系统各操作命令，熟悉Zabbix的监控脚本制作；
5、熟悉常用数据库(MySQL、Oracle)的使用，熟悉SQL优化，擅长数据分析框架搭建和运作；
6、有编程经验(Java、Python等)者优先，负责过数据平台的Java开发优先。
7、熟悉linux操作系统或windows操作系统下的系统管理；
8、具有主流数据库系统（mysql或oracle）维护管理经验，并能做基本的Sql查询；
9、了解shell、perl、python等脚本语言中的一种，并能写一些简单的脚本；
10，了解目前主流的监控系统如：zabbix等；
11.了解一些常见的网络协议如 tcp/ip 协议等；
12、能够承受较大的工作压力；

广东省广州市天河区珠江新城华夏路10号富力中心44层",10000,15000,12500,广州,本科,广东,2年
